trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.5, 'e': 0.39561243860243755}",25,11,-9.52465514055624,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
186,False,"{'a': 0.5, 'e': 0.3936343764094254}",25,0,-8.263649896808316,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
187,False,"{'a': 0.5, 'e': 0.39166620452737827}",20,9,-37.980316634621985,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
188,False,"{'a': 0.5, 'e': 0.3897078735047414}",25,9,-10.870331690532758,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
189,False,"{'a': 0.5, 'e': 0.38775933413721764}",30,12,16.918234304430023,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
190,False,"{'a': 0.5, 'e': 0.38582053746653155}",20,9,21.818503665097815,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.5, 'e': 0.3838914347791989}",25,0,8.620822726609413,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",1
192,False,"{'a': 0.5, 'e': 0.38197197760530294}",20,0,-1.5381214356079675,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
193,False,"{'a': 0.5, 'e': 0.3800621177172764}",25,8,-51.54159704958058,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
194,False,"{'a': 0.5, 'e': 0.37816180712869}",25,0,6.567073949935664,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
195,False,"{'a': 0.5, 'e': 0.37627099809304654}",20,0,-71.4135228181276,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
196,False,"{'a': 0.5, 'e': 0.3743896431025813}",20,0,-66.82635619323324,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
197,False,"{'a': 0.5, 'e': 0.37251769488706843}",20,12,-0.13293698899851591,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
198,False,"{'a': 0.5, 'e': 0.3706551064126331}",20,5,-33.85241377822869,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
199,False,"{'a': 0.5, 'e': 0.3688018308805699}",20,12,-4.595824349590442,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
200,False,"{'a': 0.5, 'e': 0.36695782172616703}",20,1,-44.40751260240901,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 1}",1
201,False,"{'a': 0.5, 'e': 0.3651230326175362}",20,6,-0.4100145130546258,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
202,False,"{'a': 0.5, 'e': 0.36329741745444855}",20,16,6.742366029669891,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.5, 'e': 0.3614809303671763}",30,20,3.4563957760012856,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
204,False,"{'a': 0.5, 'e': 0.3596735257153404}",30,4,-85.46955851038072,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 2}",1
205,False,"{'a': 0.5, 'e': 0.35787515808676373}",25,12,-38.250613591734556,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
206,False,"{'a': 0.5, 'e': 0.35608578229632987}",20,0,12.54495366282283,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
207,False,"{'a': 0.5, 'e': 0.35430535338484825}",20,10,-46.98848325158286,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
208,False,"{'a': 0.5, 'e': 0.352533826617924}",25,2,-51.52724982061657,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 1}",1
209,False,"{'a': 0.5, 'e': 0.3507711574848344}",25,11,-12.294681201096799,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
210,False,"{'a': 0.5, 'e': 0.3490173016974102}",20,8,22.893418426623075,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.5, 'e': 0.34727221518892315}",20,13,12.023893756021286,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.5, 'e': 0.34553585411297855}",30,0,-19.81145555906023,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
213,False,"{'a': 0.5, 'e': 0.3438081748424136}",30,18,-33.78662311865215,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
214,False,"{'a': 0.5, 'e': 0.34208913396820156}",25,10,-38.529072418202006,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
215,False,"{'a': 0.5, 'e': 0.34037868829836054}",25,0,-10.062258471229319,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
216,False,"{'a': 0.5, 'e': 0.33867679485686875}",20,13,-33.66913110978331,"{0: 4, 1: 0, 2: 2, 3: 1, 4: 0}",1
217,False,"{'a': 0.5, 'e': 0.3369834108825844}",30,12,-63.82676982757924,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 1}",1
218,False,"{'a': 0.5, 'e': 0.33529849382817145}",30,0,-17.198635977264413,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
219,False,"{'a': 0.5, 'e': 0.33362200135903064}",25,7,-25.419792874283708,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
220,False,"{'a': 0.5, 'e': 0.33195389135223546}",25,20,6.805449165622063,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.5, 'e': 0.3302941218954743}",20,0,-49.884624255652696,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
222,False,"{'a': 0.5, 'e': 0.3286426512859969}",20,14,-14.0193939701948,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
223,False,"{'a': 0.5, 'e': 0.32699943802956694}",20,4,-44.695094061962706,"{0: 11, 1: 1, 2: 2, 3: 2, 4: 0}",1
224,False,"{'a': 0.5, 'e': 0.32536444083941907}",25,5,21.195987653151978,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.5, 'e': 0.323737618635222}",20,13,11.814632545082205,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.5, 'e': 0.3221189305420459}",20,10,10.04002636557609,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.5, 'e': 0.32050833588933564}",20,15,5.077175819601438,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.5, 'e': 0.31890579420988896}",20,9,7.442475299340504,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
229,False,"{'a': 0.5, 'e': 0.3173112652388395}",25,10,8.264017961330694,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
230,False,"{'a': 0.5, 'e': 0.3157247089126453}",20,0,15.830697874308518,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
231,False,"{'a': 0.5, 'e': 0.3141460853680821}",25,8,23.043449733660452,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.5, 'e': 0.31257535494124167}",25,6,9.629440983900261,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
233,False,"{'a': 0.5, 'e': 0.3110124781665355}",20,12,13.969825991769348,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.5, 'e': 0.3094574157757028}",25,20,11.511657153361446,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.5, 'e': 0.30791012869682427}",20,6,9.882319659638483,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
236,False,"{'a': 0.5, 'e': 0.30637057805334017}",30,9,-4.68193437504462,"{0: 19, 1: 0, 2: 0, 3: 2, 4: 0}",1
237,False,"{'a': 0.5, 'e': 0.3048387251630735}",25,14,8.921568381904262,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
238,False,"{'a': 0.5, 'e': 0.30331453153725807}",30,3,-65.18149444404239,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 2}",1
239,False,"{'a': 0.5, 'e': 0.3017979588795718}",20,14,11.393301208206028,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.5, 'e': 0.30028896908517394}",30,13,-61.48592378459696,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 1}",1
241,False,"{'a': 0.5, 'e': 0.2987875242397481}",20,16,6.493260223815435,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.5, 'e': 0.2972935866185493}",20,0,27.79962707787765,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
243,False,"{'a': 0.5, 'e': 0.29580711868545656}",20,1,-72.51623188802846,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 1}",1
244,False,"{'a': 0.5, 'e': 0.2943280830920293}",30,6,-30.51207260048455,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 1}",1
245,False,"{'a': 0.5, 'e': 0.29285644267656913}",20,2,-20.992327502358943,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
246,False,"{'a': 0.5, 'e': 0.2913921604631863}",20,13,3.6098291097335453,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.5, 'e': 0.2899351996608704}",20,0,17.71510142374015,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
248,False,"{'a': 0.5, 'e': 0.288485523662566}",25,15,14.222979535944567,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.5, 'e': 0.2870430960442532}",30,0,-27.108034010332084,"{0: 26, 1: 2, 2: 1, 3: 0, 4: 1}",0
250,False,"{'a': 0.5, 'e': 0.2856078805640319}",20,0,28.440173553316207,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
251,False,"{'a': 0.5, 'e': 0.28417984116121175}",20,0,-14.255425127968946,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
252,False,"{'a': 0.5, 'e': 0.2827589419554057}",20,8,16.118318121694593,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
253,False,"{'a': 0.5, 'e': 0.28134514724562865}",30,12,-23.701258717499538,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
254,False,"{'a': 0.5, 'e': 0.2799384215094005}",25,10,11.082386262399247,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.5, 'e': 0.27853872940185354}",25,0,-60.25347747067434,"{0: 20, 1: 2, 2: 0, 3: 2, 4: 1}",0
256,False,"{'a': 0.5, 'e': 0.27714603575484426}",25,15,14.031197625815038,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.5, 'e': 0.27576030557607}",20,0,-36.54184150204335,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
258,False,"{'a': 0.5, 'e': 0.2743815040481897}",25,7,21.731410492544093,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
259,False,"{'a': 0.5, 'e': 0.2730095965279487}",25,0,-32.91653126036477,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
260,False,"{'a': 0.5, 'e': 0.271644548545309}",20,11,7.066703787286832,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
261,False,"{'a': 0.5, 'e': 0.27028632580258244}",30,10,-29.069042685267082,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",1
262,False,"{'a': 0.5, 'e': 0.2689348941735695}",20,1,20.946319347932032,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.5, 'e': 0.2675902197027017}",20,6,-29.830608484239978,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
264,False,"{'a': 0.5, 'e': 0.26625226860418816}",25,5,4.706636162666603,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
265,False,"{'a': 0.5, 'e': 0.26492100726116724}",35,20,-26.723745208765674,"{0: 12, 1: 0, 2: 1, 3: 2, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.26359640222486136}",25,9,-7.822423013849937,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
267,False,"{'a': 0.5, 'e': 0.2622784202137371}",35,8,25.17605440298112,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
268,False,"{'a': 0.5, 'e': 0.26096702811266836}",20,10,-7.702680895754277,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
269,False,"{'a': 0.5, 'e': 0.259662192972105}",30,20,16.926994347862404,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.5, 'e': 0.2583638820072445}",20,11,-7.610174205470795,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
271,False,"{'a': 0.5, 'e': 0.2570720625972083}",20,0,-45.04450436719024,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
272,False,"{'a': 0.5, 'e': 0.25578670228422223}",20,13,-29.986703782518266,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
273,False,"{'a': 0.5, 'e': 0.2545077687728011}",20,1,-4.362166217251801,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1
274,False,"{'a': 0.5, 'e': 0.25323522992893716}",20,13,-16.234090796826145,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
275,False,"{'a': 0.5, 'e': 0.25196905377929246}",30,13,20.441173103114615,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.5, 'e': 0.25070920851039596}",30,12,-23.892292390367555,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
277,False,"{'a': 0.5, 'e': 0.249455662467844}",25,0,-32.87305794189569,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
278,False,"{'a': 0.5, 'e': 0.24820838415550478}",25,5,19.80472669291114,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
279,False,"{'a': 0.5, 'e': 0.24696734223472724}",20,5,3.994779614715494,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
280,False,"{'a': 0.5, 'e': 0.2457325055235536}",20,6,24.150772040336683,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.5, 'e': 0.24450384299593586}",30,13,-1.3622513035763104,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
282,False,"{'a': 0.5, 'e': 0.24328132378095618}",20,10,-6.479602190886815,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
283,False,"{'a': 0.5, 'e': 0.2420649171620514}",25,10,-43.10603358152442,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
284,False,"{'a': 0.5, 'e': 0.24085459257624114}",25,15,13.836317787712602,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.5, 'e': 0.23965031961335992}",25,13,10.550113015724444,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.23845206801529312}",30,22,14.860529208769941,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.5, 'e': 0.23725980767521665}",25,20,10.127653132765833,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.5, 'e': 0.23607350863684057}",20,10,17.746990408332877,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.5, 'e': 0.23489314109365636}",20,1,8.315811291695825,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
290,False,"{'a': 0.5, 'e': 0.23371867538818808}",20,0,1.2834863426444727,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
291,False,"{'a': 0.5, 'e': 0.23255008201124713}",20,6,-19.637041477155694,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
292,False,"{'a': 0.5, 'e': 0.2313873316011909}",20,2,-28.440957545923737,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
293,False,"{'a': 0.5, 'e': 0.23023039494318495}",30,7,34.57703717256317,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.5, 'e': 0.22907924296846902}",20,0,-15.89714330620871,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
295,False,"{'a': 0.5, 'e': 0.22793384675362668}",25,7,-2.7990239692620147,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
296,False,"{'a': 0.5, 'e': 0.22679417751985856}",20,16,7.960480729515594,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.5, 'e': 0.22566020663225925}",25,0,-101.6055853542973,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 3}",0
298,False,"{'a': 0.5, 'e': 0.22453190559909794}",25,8,-47.73371092048141,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
299,False,"{'a': 0.5, 'e': 0.22340924607110246}",25,8,6.779801444561027,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
300,False,"{'a': 0.5, 'e': 0.22229219984074694}",25,0,-35.9522007216141,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",1
301,False,"{'a': 0.5, 'e': 0.2211807388415432}",20,0,-41.41019275008604,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
302,False,"{'a': 0.5, 'e': 0.2200748351473355}",20,6,3.2863268295021575,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
303,False,"{'a': 0.5, 'e': 0.2189744609715988}",30,7,-28.60631569055322,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 1}",1
304,False,"{'a': 0.5, 'e': 0.21787958866674081}",20,15,8.555647317681839,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.5, 'e': 0.2167901907234071}",20,13,13.224506326727012,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.5, 'e': 0.2157062397697901}",20,13,-10.461045591607302,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
307,False,"{'a': 0.5, 'e': 0.21462770857094113}",25,13,8.982468443044962,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
308,False,"{'a': 0.5, 'e': 0.21355457002808642}",20,6,9.349143512500751,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
309,False,"{'a': 0.5, 'e': 0.212486797177946}",30,12,-37.75988756800409,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
310,False,"{'a': 0.5, 'e': 0.21142436319205626}",20,10,2.5705283771386567,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
311,False,"{'a': 0.5, 'e': 0.21036724137609597}",20,9,-44.36220291609355,"{0: 6, 1: 1, 2: 3, 3: 1, 4: 0}",1
312,False,"{'a': 0.5, 'e': 0.20931540516921548}",20,6,7.517235299515122,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
313,False,"{'a': 0.5, 'e': 0.20826882814336942}",30,17,22.166237511074815,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.5, 'e': 0.20722748400265256}",30,8,9.027218179803743,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
315,False,"{'a': 0.5, 'e': 0.2061913465826393}",20,14,-9.286234506441355,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
316,False,"{'a': 0.5, 'e': 0.20516038984972612}",30,7,14.70959707221194,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 0}",1
317,False,"{'a': 0.5, 'e': 0.20413458790047748}",20,14,-21.248392735920962,"{0: 4, 1: 0, 2: 1, 3: 1, 4: 0}",1
318,False,"{'a': 0.5, 'e': 0.20311391496097508}",25,15,7.258916584197978,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
319,False,"{'a': 0.5, 'e': 0.20209834538617022}",25,9,-9.273027936002933,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
320,False,"{'a': 0.5, 'e': 0.20108785365923937}",20,0,-34.225587045033826,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
321,False,"{'a': 0.5, 'e': 0.20008241439094315}",20,0,-66.99711567531567,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",0
322,False,"{'a': 0.5, 'e': 0.19908200231898845}",30,0,-9.299645351008353,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
323,False,"{'a': 0.5, 'e': 0.1980865923073935}",25,11,6.8144099964074485,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
324,False,"{'a': 0.5, 'e': 0.19709615934585653}",20,14,11.487223832983865,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.5, 'e': 0.19611067854912725}",25,0,11.047135925059061,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
326,False,"{'a': 0.5, 'e': 0.19513012515638162}",20,12,0.20645901199139938,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
327,False,"{'a': 0.5, 'e': 0.1941544745305997}",20,5,0.5266331083816729,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
328,False,"{'a': 0.5, 'e': 0.1931837021579467}",20,9,5.927521744615696,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
329,False,"{'a': 0.5, 'e': 0.19221778364715697}",30,9,-25.39532718577083,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 1}",1
330,False,"{'a': 0.5, 'e': 0.19125669472892118}",25,4,32.733731110614926,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.5, 'e': 0.19030041125527658}",25,13,4.15662912213076,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
332,False,"{'a': 0.5, 'e': 0.1893489091990002}",30,16,27.200106635016933,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.5, 'e': 0.1884021646530052}",20,16,7.903660913029319,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.5, 'e': 0.18746015382974016}",30,13,4.65290315533399,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
335,False,"{'a': 0.5, 'e': 0.18652285306059146}",25,3,5.995799415119137,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 0}",1
336,False,"{'a': 0.5, 'e': 0.1855902387952885}",25,16,14.88314180685113,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.5, 'e': 0.18466228760131206}",25,2,23.27271904299135,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
338,False,"{'a': 0.5, 'e': 0.1837389761633055}",30,12,-24.92342557317048,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
339,False,"{'a': 0.5, 'e': 0.18282028128248898}",30,7,21.4939574327307,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
340,False,"{'a': 0.5, 'e': 0.18190617987607652}",20,13,-7.7035221781017444,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
341,False,"{'a': 0.5, 'e': 0.18099664897669615}",20,6,21.922822768244504,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.5, 'e': 0.18009166573181265}",30,19,8.327681585512426,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
343,False,"{'a': 0.5, 'e': 0.1791912074031536}",25,13,8.906479539508746,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
344,False,"{'a': 0.5, 'e': 0.17829525136613783}",20,9,7.160252113270659,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.5, 'e': 0.17740377510930713}",20,10,13.039647500719623,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.5, 'e': 0.1765167562337606}",30,17,-8.348619857588716,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
347,False,"{'a': 0.5, 'e': 0.1756341724525918}",20,16,7.260159383554946,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.5, 'e': 0.17475600159032884}",30,6,-13.784475737354724,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 0}",1
349,False,"{'a': 0.5, 'e': 0.1738822215823772}",20,2,-1.9082456959424738,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
350,False,"{'a': 0.5, 'e': 0.17301281047446532}",25,8,-38.75765171068799,"{0: 13, 1: 0, 2: 2, 3: 2, 4: 0}",1
351,False,"{'a': 0.5, 'e': 0.172147746422093}",30,5,5.483849634462228,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",1
352,False,"{'a': 0.5, 'e': 0.1712870076899825}",25,16,9.142652817984985,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.5, 'e': 0.1704305726515326}",25,0,-5.341333543708915,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
354,False,"{'a': 0.5, 'e': 0.16957841978827495}",30,0,-77.3045932910175,"{0: 24, 1: 0, 2: 3, 3: 2, 4: 1}",0
355,False,"{'a': 0.5, 'e': 0.16873052768933355}",20,13,13.664341615852935,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.5, 'e': 0.1678868750508869}",20,0,-70.13913241342313,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
357,False,"{'a': 0.5, 'e': 0.16704744067563246}",30,22,12.635880173466607,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.5, 'e': 0.1662122034722543}",20,0,-3.5804682083332278,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
359,False,"{'a': 0.5, 'e': 0.16538114245489302}",20,13,-7.4113666143534065,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
360,False,"{'a': 0.5, 'e': 0.16455423674261857}",20,0,27.197738357571755,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.5, 'e': 0.16373146555890547}",20,0,10.296041406719118,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
362,False,"{'a': 0.5, 'e': 0.16291280823111093}",25,10,11.796992300149816,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
363,False,"{'a': 0.5, 'e': 0.1620982441899554}",25,8,29.96388582707213,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.5, 'e': 0.1612877529690056}",20,9,8.19277517204139,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
365,False,"{'a': 0.5, 'e': 0.1604813142041606}",20,10,21.470924774708966,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.5, 'e': 0.15967890763313977}",35,15,21.483850174117627,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.5, 'e': 0.15888051309497409}",20,6,-18.914039578035577,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
368,False,"{'a': 0.5, 'e': 0.1580861105294992}",25,17,17.135236315288182,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
